alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.85,0.65,0.6,0.6,0.1,0.1,0.02,0.02,10,10.0,1.0,False,6,4,6,4,2.4370995160041735,2.038979750169773,2.038979750169773,0.0,0.0,3.5257657696580753,2.1790349556172037,3.5257657696580753,2.1790349556172037,161.0,245.0,161.0,245.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.02,0.05,10,10.0,1.0,False,6,4,7,3,2.4370995160041735,1.933278204964947,1.9414071412260965,0.008128936261149411,0.004072739283315962,3.5257657696580753,1.960462770310016,3.577607756390256,1.9478238764774216,161.0,98.0,137.0,131.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,6,4,7,3,2.4370995160041735,1.8061880855249473,1.8465903888861401,0.04040230336119288,0.020406575881925505,3.5257657696580753,1.7264899783640548,3.577607756390256,1.7716229303925617,161.0,49.0,137.0,65.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,6,4,8,2,2.4370995160041735,1.6081205929970792,1.7339081099782525,0.1257875169811733,0.06491369518274347,3.5257657696580753,1.4162647394812726,3.5804481461929063,1.5815733408146029,161.0,24.0,120.0,49.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.05,0.01,10,10.0,1.0,False,6,4,5,5,2.4370995160041735,1.9038978868832133,1.9284720945841547,0.02457420770094143,0.01236290043301962,2.9308699683326807,2.2901071123078354,2.9453914028034465,2.335510232253862,64.0,490.0,78.0,390.0,1,0,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.05,0.02,10,10.0,1.0,False,6,4,5,5,2.4370995160041735,1.8541813943567167,1.866022882818717,0.011841488462000394,0.005938306480545794,2.9308699683326807,2.1790349556172037,2.9453914028034465,2.194120253178131,64.0,245.0,78.0,195.0,1,0,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.05,0.05,10,10.0,1.0,False,6,4,6,4,2.4370995160041735,1.7484798491518911,1.7484798491518911,0.0,0.0,2.9308699683326807,1.960462770310016,2.9308699683326807,1.960462770310016,64.0,98.0,64.0,98.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.05,0.1,10,10.0,1.0,False,6,4,6,3,2.4370995160041735,1.621389729711891,1.6265271326384148,0.005137402926523649,0.0025720034034931107,2.9308699683326807,1.7264899783640548,2.8936345226844016,1.757713471263672,64.0,49.0,61.0,62.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,6,4,7,2,2.4370995160041735,1.4233222371840233,1.4849061571180284,0.06158391993400514,0.03127093592839422,2.9308699683326807,1.4162647394812726,2.809802268102092,1.5711251888631461,64.0,24.0,52.0,47.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.4370995160041735,1.6750291492100144,1.770237305788974,0.09520815657895954,0.04875534810398447,2.331310506966666,2.2901071123078354,2.5043114797230586,2.3448547681615337,32.0,490.0,49.0,323.0,1,-1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.4370995160041735,1.6253126566835179,1.6952353795966641,0.06992272291314627,0.03557969473557864,2.331310506966666,2.1790349556172037,2.5043114797230586,2.1754195472678735,32.0,245.0,49.0,161.0,1,-1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.1,0.05,10,10.0,1.0,False,6,4,5,5,2.4370995160041735,1.5196111114786923,1.555837988080489,0.036226876601796576,0.01827848161910758,2.331310506966666,1.960462770310016,2.46659429189014,1.9212953463077722,32.0,98.0,39.0,78.0,1,0,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.1,0.1,10,10.0,1.0,False,6,4,5,3,2.4370995160041735,1.3925209920386923,1.420009239509092,0.027488247470399685,0.013839008407711503,2.331310506966666,1.7264899783640548,2.380933799514364,1.7376202002062202,32.0,49.0,35.0,58.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.1,0.2,10,10.0,1.0,False,6,4,4,2,2.4370995160041735,1.1944534995108245,1.2807038124120715,0.08625031290124707,0.04406855858873778,2.331310506966666,1.4162647394812726,2.364568100478018,1.5221265885860873,32.0,24.0,39.0,39.0,1,1,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,3,7,2.4370995160041735,1.3039348806932543,1.5838256045041357,0.2798907238108814,0.15021095180557345,1.6085550479787172,2.2901071123078354,2.0887636308065316,2.333229309563939,16.0,490.0,32.0,275.0,1,-1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,6,2.4370995160041735,1.2542183881667577,1.4989655435447964,0.2447471553780387,0.13017623155104463,1.6085550479787172,2.1790349556172037,2.072029502658232,2.160710235789028,16.0,245.0,31.0,153.0,1,-1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.4370995160041735,1.1485168429619321,1.3432125158681907,0.19469567290625855,0.10224370749009636,1.6085550479787172,1.960462770310016,2.036266893045987,1.8815470526924478,16.0,98.0,29.0,70.0,1,-1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.1,10,10.0,1.0,False,6,4,3,3,2.4370995160041735,1.021426723521932,1.2137433198366177,0.19231659631468556,0.10093332591779434,1.6085550479787172,1.7264899783640548,1.9759232621685887,1.7035384962660851,16.0,49.0,26.0,52.0,1,0,False,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.2,10,10.0,1.0,False,6,4,3,2,2.4370995160041735,0.8233592309940643,1.0682119864888908,0.24485275549482655,0.1302359064974724,1.6085550479787172,1.4162647394812726,1.9302864776768527,1.5076370544698354,16.0,24.0,24.0,37.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.01,0.01,10,10.0,1.0,False,6,4,6,4,2.5305743125317504,2.264053502902124,2.264053502902124,0.0,0.0,3.8391489249838733,2.5062880524645803,3.8391489249838733,2.5062880524645803,323.0,490.0,323.0,490.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.01,0.02,10,10.0,1.0,False,6,4,6,4,2.5305743125317504,2.2125904074220895,2.2125904074220895,0.0,0.0,3.8391489249838733,2.3805693922370943,3.8391489249838733,2.3805693922370943,323.0,245.0,323.0,245.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.01,0.05,10,10.0,1.0,False,6,4,7,3,2.5305743125317504,2.1029575236019715,2.1174870565997486,0.01452953299777704,0.00729121893315097,3.8391489249838733,2.1333783769834134,3.96832457904921,2.0941402166698713,323.0,98.0,275.0,131.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,6,4,7,3,2.5305743125317504,1.9706908205235465,2.020426873839025,0.0497360533154787,0.025179815189647865,3.8391489249838733,1.8690683769967074,3.96832457904921,1.9004351544480809,323.0,49.0,275.0,65.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.01,0.2,10,10.0,1.0,False,6,4,8,2,2.5305743125317504,1.7633643848099825,1.9084264180573043,0.1450620332473218,0.07522615545797412,3.8391489249838733,1.5190933504005817,4.043927270905668,1.6673075861009026,323.0,24.0,240.0,49.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.02,0.01,10,10.0,1.0,False,6,4,6,4,2.5305743125317504,2.1789004472761775,2.1789004472761775,0.0,0.0,3.5257657696580753,2.5062880524645803,3.5257657696580753,2.5062880524645803,161.0,490.0,161.0,490.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.02,0.02,10,10.0,1.0,False,6,4,6,4,2.5305743125317504,2.1274373517961425,2.1274373517961425,0.0,0.0,3.5257657696580753,2.3805693922370943,3.5257657696580753,2.3805693922370943,161.0,245.0,161.0,245.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.02,0.05,10,10.0,1.0,False,6,4,6,4,2.5305743125317504,2.0178044679760245,2.0178044679760245,0.0,0.0,3.5257657696580753,2.1333783769834134,3.5257657696580753,2.1333783769834134,161.0,98.0,161.0,98.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,6,4,7,3,2.5305743125317504,1.8855377648975997,1.916777241185352,0.031239476287752366,0.01574236388244661,3.5257657696580753,1.8690683769967074,3.577607756390256,1.9004351544480809,161.0,49.0,137.0,65.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,6,4,8,2,2.5305743125317504,1.6782113291840357,1.7866980745844883,0.10848674540045256,0.05574150955360937,3.5257657696580753,1.5190933504005817,3.5804481461929063,1.6673075861009026,161.0,24.0,120.0,49.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.05,0.01,10,10.0,1.0,False,6,4,5,5,2.5305743125317504,1.9941020914631216,2.0299614498295093,0.03585935836638776,0.01809138085501003,2.9308699683326807,2.5062880524645803,2.9453914028034465,2.5849850830906473,64.0,490.0,78.0,390.0,1,0,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.05,0.02,10,10.0,1.0,False,6,4,5,5,2.5305743125317504,1.9426389959830868,1.9643687321156151,0.021729736132528377,0.010924105085063163,2.9308699683326807,2.3805693922370943,2.9453914028034465,2.4208700967636347,64.0,245.0,78.0,195.0,1,0,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.05,0.05,10,10.0,1.0,False,6,4,6,4,2.5305743125317504,1.8330061121629686,1.8330061121629686,0.0,0.0,2.9308699683326807,2.1333783769834134,2.9308699683326807,2.1333783769834134,64.0,98.0,64.0,98.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.05,0.1,10,10.0,1.0,False,6,4,6,4,2.5305743125317504,1.7007394090845438,1.7007394090845438,0.0,0.0,2.9308699683326807,1.8690683769967074,2.9308699683326807,1.8690683769967074,64.0,49.0,64.0,49.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,6,4,6,3,2.5305743125317504,1.4934129733709798,1.5483872585523029,0.05497428518132308,0.027868399297536463,2.9308699683326807,1.5190933504005817,2.8936345226844016,1.6255950384519346,64.0,24.0,61.0,31.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.5305743125317504,1.7652333537899227,1.8795836454968313,0.11435029170690858,0.05884124580957405,2.331310506966666,2.5062880524645803,2.5043114797230586,2.6157995528592886,32.0,490.0,49.0,323.0,1,-1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.5305743125317504,1.713770258309888,1.7997038842749833,0.08593362596509535,0.04390325024035586,2.331310506966666,2.3805693922370943,2.5043114797230586,2.414977682624679,32.0,245.0,49.0,161.0,1,-1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.1,0.05,10,10.0,1.0,False,6,4,5,5,2.5305743125317504,1.6041373744897698,1.6470949795670138,0.042957605077244,0.021711132425567364,2.331310506966666,2.1333783769834134,2.46659429189014,2.104876108496384,32.0,98.0,39.0,78.0,1,0,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.1,0.1,10,10.0,1.0,False,6,4,5,4,2.5305743125317504,1.471870671411345,1.4964221347830753,0.02455146337173031,0.012351387740937572,2.331310506966666,1.8690683769967074,2.425288159601471,1.841299898471687,32.0,49.0,37.0,46.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.1,0.2,10,10.0,1.0,False,6,4,5,3,2.5305743125317504,1.264544235697781,1.3356675149611434,0.07112327926336248,0.03620151723948049,2.331310506966666,1.5190933504005817,2.380933799514364,1.5970764697967288,32.0,24.0,35.0,29.0,1,1,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,3,7,2.5305743125317504,1.3941390852731625,1.6982419075659765,0.30410282229281393,0.16422008878299452,1.6085550479787172,2.5062880524645803,2.0887636308065316,2.6160605538933472,16.0,490.0,32.0,275.0,1,-1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,7,2.5305743125317504,1.3426759897931275,1.6047843580823766,0.2621083682892491,0.14002955116457844,1.6085550479787172,2.3805693922370943,2.0887636308065316,2.3826469447661265,16.0,245.0,32.0,137.0,1,-1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.5305743125317504,1.2330431059730096,1.4332964116597477,0.20025330568673816,0.10531089997919665,1.6085550479787172,2.1333783769834134,2.036266893045987,2.058913125538192,16.0,98.0,29.0,70.0,1,-1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.1,10,10.0,1.0,False,6,4,3,3,2.5305743125317504,1.1007764028945848,1.2829330850354332,0.18215668214084846,0.0953548131658376,1.6085550479787172,1.8690683769967074,1.9759232621685887,1.8255792271143623,16.0,49.0,26.0,52.0,1,0,False,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.2,10,10.0,1.0,False,6,4,3,2,2.5305743125317504,0.8934499671810207,1.1204151738865273,0.22696520670550668,0.12017240147874918,1.6085550479787172,1.5190933504005817,1.9302864776768527,1.5884310180706511,16.0,24.0,24.0,37.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.01,0.01,10,10.0,1.0,False,6,4,6,4,2.597193206335371,2.329239312161234,2.329239312161234,0.0,0.0,3.8391489249838733,2.675104925981951,3.8391489249838733,2.675104925981951,323.0,490.0,323.0,490.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.01,0.02,10,10.0,1.0,False,6,4,6,4,2.597193206335371,2.276985234163595,2.276985234163595,0.0,0.0,3.8391489249838733,2.5389091651540268,3.8391489249838733,2.5389091651540268,323.0,245.0,323.0,245.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.01,0.05,10,10.0,1.0,False,6,4,7,3,2.597193206335371,2.165515513716959,2.1698518156196056,0.0043363019026467775,0.002170503090220794,3.8391489249838733,2.2711011586727436,3.96832457904921,2.20672128036971,323.0,98.0,275.0,131.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,6,4,7,3,2.597193206335371,2.030729516224341,2.071976239204399,0.04124672298005816,0.020837492510084845,3.8391489249838733,1.9847219094065913,3.96832457904921,2.0009703821575626,323.0,49.0,275.0,65.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.01,0.2,10,10.0,1.0,False,6,4,8,2,2.597193206335371,1.8186771778025976,1.9466456232824731,0.12796844547987551,0.0660755788771658,3.8391489249838733,1.6054859283980851,4.043927270905668,1.7322641442346403,323.0,24.0,240.0,49.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.02,0.01,10,10.0,1.0,False,6,4,5,5,2.597193206335371,2.2440862565352875,2.249105307735343,0.005019051200055635,0.0025126770950975297,3.5257657696580753,2.675104925981951,3.403505317631585,2.7851435928723265,161.0,490.0,195.0,390.0,1,0,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.02,0.02,10,10.0,1.0,False,6,4,6,4,2.597193206335371,2.191832178537648,2.191832178537648,0.0,0.0,3.5257657696580753,2.5389091651540268,3.5257657696580753,2.5389091651540268,161.0,245.0,161.0,245.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.02,0.05,10,10.0,1.0,False,6,4,6,4,2.597193206335371,2.0803624580910123,2.0803624580910123,0.0,0.0,3.5257657696580753,2.2711011586727436,3.5257657696580753,2.2711011586727436,161.0,98.0,161.0,98.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,6,4,7,3,2.597193206335371,1.9455764605983945,1.9683266065507259,0.02275014595233138,0.011440015125741918,3.5257657696580753,1.9847219094065913,3.577607756390256,2.0009703821575626,161.0,49.0,137.0,65.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,6,4,8,2,2.597193206335371,1.7335241221766509,1.8249172798096573,0.09139315763300648,0.04675675459422729,3.5257657696580753,1.6054859283980851,3.5804481461929063,1.7322641442346403,161.0,24.0,120.0,49.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.05,0.01,10,10.0,1.0,False,6,4,5,5,2.597193206335371,2.0592879007222313,2.1045411438800716,0.045253243157840295,0.022884545220994548,2.9308699683326807,2.675104925981951,2.9453914028034465,2.7851435928723265,64.0,490.0,78.0,390.0,1,0,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.05,0.02,10,10.0,1.0,False,6,4,5,5,2.597193206335371,2.0070338227245923,2.037282684616032,0.030248861891439827,0.015239383953216083,2.9308699683326807,2.5389091651540268,2.9453914028034465,2.603979813399953,64.0,245.0,78.0,195.0,1,0,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.05,0.05,10,10.0,1.0,False,6,4,6,4,2.597193206335371,1.8955641022779564,1.8955641022779564,0.0,0.0,2.9308699683326807,2.2711011586727436,2.9308699683326807,2.2711011586727436,64.0,98.0,64.0,98.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.05,0.1,10,10.0,1.0,False,6,4,6,4,2.597193206335371,1.7607781047853384,1.7607781047853384,0.0,0.0,2.9308699683326807,1.9847219094065913,2.9308699683326807,1.9847219094065913,64.0,49.0,64.0,49.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,6,4,6,3,2.597193206335371,1.548725766363595,1.598286294013098,0.04956052764950303,0.025089846452758236,2.9308699683326807,1.6054859283980851,2.8936345226844016,1.708768544598329,64.0,24.0,61.0,31.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,6,4,4,6,2.597193206335371,1.8304191630490325,1.9612001360093039,0.13078097296027136,0.0675758169259997,2.331310506966666,2.675104925981951,2.5043114797230586,2.838246118935468,32.0,490.0,49.0,323.0,1,-1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,6,4,4,6,2.597193206335371,1.7781650850513933,1.878482188546226,0.1003171034948327,0.05143779045983269,2.331310506966666,2.5389091651540268,2.5043114797230586,2.6129199484316867,32.0,245.0,49.0,161.0,1,-1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.1,0.05,10,10.0,1.0,False,6,4,5,5,2.597193206335371,1.6666953646047575,1.7161706370539016,0.04947527244914407,0.025046150263974054,2.331310506966666,2.2711011586727436,2.46659429189014,2.255411110695937,32.0,98.0,39.0,78.0,1,0,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.1,0.1,10,10.0,1.0,False,6,4,5,4,2.597193206335371,1.5319093671121395,1.5561529837420391,0.0242436166298996,0.012195575194689456,2.331310506966666,1.9847219094065913,2.425288159601471,1.9546333629376154,32.0,49.0,37.0,46.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.1,0.2,10,10.0,1.0,False,6,4,5,3,2.597193206335371,1.3198570286903961,1.3853517557499315,0.06549472705953541,0.03328945966176519,2.331310506966666,1.6054859283980851,2.380933799514364,1.678430267900279,32.0,24.0,35.0,29.0,1,1,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,3,7,2.597193206335371,1.4593248945322723,1.7848601857278812,0.32553529119560887,0.1767632318028743,1.6085550479787172,2.675104925981951,2.0887636308065316,2.8527626025332276,16.0,490.0,32.0,275.0,1,-1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,7,2.597193206335371,1.407070816534633,1.687157133281379,0.280086316746746,0.1503234438746109,1.6085550479787172,2.5389091651540268,2.0887636308065316,2.587222241515349,16.0,245.0,32.0,137.0,1,-1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.2,0.05,10,10.0,1.0,False,6,4,3,5,2.597193206335371,1.2956010960879973,1.5017266541782748,0.20612555809027744,0.1085610012926571,1.6085550479787172,2.2711011586727436,2.036266893045987,2.20473755055542,16.0,98.0,29.0,70.0,1,-1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.2,0.1,10,10.0,1.0,False,6,4,3,3,2.597193206335371,1.1608150985953793,1.3340988205331732,0.17328372193779384,0.09050605699116761,1.6085550479787172,1.9847219094065913,1.9759232621685887,1.9214172348489529,16.0,49.0,26.0,52.0,1,0,False,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.2,0.2,10,10.0,1.0,False,6,4,3,3,2.597193206335371,0.9487627601736359,1.1679696813689056,0.21920692119526963,0.11583550997207279,1.6085550479787172,1.6054859283980851,1.9759232621685887,1.6273190688909394,16.0,24.0,26.0,26.0,1,0,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.01,0.01,10,10.0,1.0,False,5,5,5,5,2.729102519973198,2.4631664115574097,2.4631664115574097,0.0,0.0,3.640437144140399,3.2254182848805173,3.640437144140399,3.2254182848805173,390.0,390.0,390.0,390.0,0,0,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.01,0.02,10,10.0,1.0,False,5,5,6,4,2.729102519973198,2.394579360747252,2.4025252016064584,0.007945840859206577,0.00398082293985566,3.640437144140399,3.0116123258158107,3.8391489249838733,2.8785148777279015,390.0,195.0,323.0,245.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.01,0.05,10,10.0,1.0,False,5,5,6,4,2.729102519973198,2.2475392399501413,2.290419338428828,0.04288009847868679,0.021671538515478473,3.640437144140399,2.599802474949467,3.8391489249838733,2.5732472700094253,390.0,78.0,323.0,98.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.01,0.1,10,10.0,1.0,False,5,5,7,3,2.729102519973198,2.067579491773758,2.1740894256641607,0.10650993389040275,0.05469852410107145,3.640437144140399,2.171624972984744,3.96832457904921,2.2160923460707305,390.0,39.0,275.0,65.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.01,0.2,10,10.0,1.0,False,5,5,7,3,2.729102519973198,1.7736789831274864,2.0249636347051876,0.2512846515777012,0.13387653734945,3.640437144140399,1.6186220714870398,3.96832457904921,1.9090765614624543,390.0,19.0,275.0,32.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.02,0.01,10,10.0,1.0,False,5,5,5,5,2.729102519973198,2.395868518881051,2.395868518881051,0.0,0.0,3.403505317631585,3.2254182848805173,3.403505317631585,3.2254182848805173,195.0,390.0,195.0,390.0,0,0,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.02,0.02,10,10.0,1.0,False,5,5,5,5,2.729102519973198,2.3272814680708938,2.3272814680708938,0.0,0.0,3.403505317631585,3.0116123258158107,3.403505317631585,3.0116123258158107,195.0,195.0,195.0,195.0,0,0,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.02,0.05,10,10.0,1.0,False,5,5,6,4,2.729102519973198,2.1802413472737827,2.2052662828028815,0.02502493552909879,0.01259107620905651,3.403505317631585,2.599802474949467,3.5257657696580753,2.5732472700094253,195.0,78.0,161.0,98.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.02,0.1,10,10.0,1.0,False,5,5,7,3,2.729102519973198,2.0002815990973994,2.070439793010488,0.07015819391308842,0.03570162640640049,3.403505317631585,2.171624972984744,3.577607756390256,2.2160923460707305,195.0,39.0,137.0,65.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,5,5,7,3,2.729102519973198,1.706381090451128,1.9213140020515145,0.2149329116003864,0.11345351021307057,3.403505317631585,1.6186220714870398,3.577607756390256,1.9090765614624543,195.0,19.0,137.0,32.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.05,0.01,10,10.0,1.0,False,5,5,4,6,2.729102519973198,2.25130435502578,2.2577389348898786,0.006434579864098566,0.0032224709641068047,2.9453914028034465,3.2254182848805173,2.859880781390607,3.3433021818018878,78.0,390.0,98.0,323.0,0,-1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.05,0.02,10,10.0,1.0,False,5,5,5,5,2.729102519973198,2.1827173042156227,2.1827173042156227,0.0,0.0,2.9453914028034465,3.0116123258158107,2.9453914028034465,3.0116123258158107,78.0,195.0,78.0,195.0,0,0,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.05,0.05,10,10.0,1.0,False,5,5,5,5,2.729102519973198,2.0356771834185117,2.0356771834185117,0.0,0.0,2.9453914028034465,2.599802474949467,2.9453914028034465,2.599802474949467,78.0,78.0,78.0,78.0,0,0,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.05,0.1,10,10.0,1.0,False,5,5,6,4,2.729102519973198,1.8557174352421284,1.884421496364416,0.028704061122287516,0.014455515431758959,2.9453914028034465,2.171624972984744,2.9308699683326807,2.245935638582173,78.0,39.0,64.0,49.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.05,0.2,10,10.0,1.0,False,5,5,6,3,2.729102519973198,1.5618169265958568,1.7008606164284412,0.13904368983258442,0.0719954786004901,2.9453914028034465,1.6186220714870398,2.8936345226844016,1.8933491239414637,78.0,19.0,61.0,31.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.1,0.01,10,10.0,1.0,False,5,5,4,6,2.729102519973198,2.0739010125614032,2.124972834117761,0.05107182155635792,0.02586474521028993,2.46659429189014,3.2254182848805173,2.5043114797230586,3.3433021818018878,39.0,390.0,49.0,323.0,0,-1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.1,0.02,10,10.0,1.0,False,5,5,4,6,2.729102519973198,2.005313961751246,2.0391406087882746,0.033826647037028756,0.017057163568242665,2.46659429189014,3.0116123258158107,2.5043114797230586,3.0683095366872117,39.0,195.0,49.0,161.0,0,-1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.1,0.05,10,10.0,1.0,False,5,5,5,5,2.729102519973198,1.8582738409541348,1.8582738409541348,0.0,0.0,2.46659429189014,2.599802474949467,2.46659429189014,2.599802474949467,39.0,78.0,39.0,78.0,0,0,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.1,0.1,10,10.0,1.0,False,5,5,5,4,2.729102519973198,1.6783140927777516,1.6796185886403157,0.0013044958625640923,0.0006524606912188722,2.46659429189014,2.171624972984744,2.425288159601471,2.211493861509397,39.0,39.0,37.0,46.0,0,1,False,True,
0.85,0.8,0.6,0.6,0.1,0.1,0.1,0.2,10,10.0,1.0,False,5,5,5,3,2.729102519973198,1.38441358413148,1.487937400061634,0.10352381593015414,0.0531249719937076,2.46659429189014,1.6186220714870398,2.380933799514364,1.859754773058252,39.0,19.0,35.0,29.0,0,1,False,True,
